3.235655791870031971e+05
1.808418361010418448e+05
1.395154738102227857e+05
1.006405819754321565e+05
7.207959976175871270e+04
5.192634146568614960e+04
3.689507896385814820e+04
2.607398038570162316e+04
1.853561661892156917e+04
1.316255131497193543e+04
9.103142547947958519e+03
5.972562284811452628e+03
3.675899333913260762e+03
2.140615801669869597e+03
1.204715861630302470e+03
6.692496323460970871e+02
3.722783170176618910e+02
2.088895077029139316e+02
1.185294161898613652e+02
6.799948507382508467e+01
3.938662464025518517e+01
2.299454195049851890e+01
1.351020633174905150e+01
7.978284460292123903e+00
4.730862772663785520e+00
2.814703029149222768e+00
1.679368923229950905e+00
1.004388438884756818e+00
6.019553589287078843e-01
3.614351949519681861e-01
2.173798835721154621e-01
1.309381947931992918e-01
7.898022547399458082e-02
4.770136247650819811e-02
2.884464395542849988e-02
1.746175237169438066e-02
1.058201946670449256e-02
6.419187217986632027e-03
3.897599676625132081e-03
2.368628558847556565e-03
1.440647355588809461e-03
8.769185605250127665e-04
5.341740594737610925e-04
3.256195823244980572e-04
1.986212411116491277e-04
1.212306811190315539e-04
7.403825747450719428e-05
4.524208058056201009e-05
2.766039747626920323e-05
1.691964329360407340e-05
1.035449916610007215e-05
6.339586482441286512e-06
3.883078385373948931e-06
2.379385570235898250e-06
1.458537276922613699e-06
8.943868789302868704e-07
5.486307097435320203e-07
3.366462025538695244e-07
2.066325744484805840e-07
1.268668868319438796e-07
7.791401311969846052e-08
4.786239202399696080e-08
2.940890476230580789e-08
1.807437763407291758e-08
1.111073115220367254e-08
6.831431903789732567e-09
4.201128585300138920e-09
2.584049930855252520e-09
1.589689625308479021e-09
9.781294571946422702e-10
6.019343971533003823e-10
3.704821431499623643e-10
2.280590750124775813e-10
1.404061858731812616e-10
8.645317499056724601e-11
5.323884846487429169e-11
3.278888811294489046e-11
2.019633335761643689e-11
1.244124329946384630e-11
7.664753345906864705e-12
4.722517617642601851e-12
2.909966308461087359e-12
1.793243974440652849e-12
1.105162195993711622e-12
6.811553193650679778e-13
4.198538460720001552e-13
2.588096185342807645e-13
1.595480537742570352e-13
9.836260636296191492e-14
6.064494836152307563e-14
3.739246245905453496e-14
2.305669903428326652e-14
1.421780945836913252e-14
8.767779996435248655e-15
5.407132197223224960e-15
3.334753730156514462e-15
2.056738246982920894e-15
1.268562478729129497e-15
7.824588027073655160e-16
4.826442158598487426e-16
2.977199056944775943e-16
1.836551894421943967e-16
1.132954201323916151e-16
6.989314222272299834e-17
4.311907223306721205e-17
2.660210772900573510e-17
1.641247654364257809e-17
1.012612123700367800e-17
6.247729012730070278e-18
3.854884493620709170e-18
2.378536950417848533e-18
1.467632846622291180e-18
9.055934856052790392e-19
5.588004239715978879e-19
3.448177061126289544e-19
2.127797691099869844e-19
